transaction_id,customer_id,date,region,segment,product,contract_term_months,mrr_usd,csat_score,support_tickets_90d,is_churned
TXN-50261,CUST-10570,2024-02-20,Europe,Mid-Market,Cybersecurity Core,24,1311.2,7,3,0
TXN-50262,CUST-10433,2025-08-11,Asia Pacific,Mid-Market,ERP Connect,12,2486.14,9,6,0
TXN-50263,CUST-11173,2025-09-03,Asia Pacific,Enterprise,Cybersecurity Core,12,4083.15,7,6,0
TXN-50264,CUST-10178,2025-01-17,North America,Small Business,ERP Connect,24,669.86,8,1,0
TXN-50265,CUST-11087,2025-08-10,Asia Pacific,Mid-Market,Cybersecurity Core,12,1856.58,2,1,0
TXN-50266,CUST-10927,2025-01-04,North America,Enterprise,ERP Connect,36,4988.97,4,0,0
TXN-50267,CUST-10636,2025-07-11,North America,Small Business,Cybersecurity Core,24,453.85,3,2,1
TXN-50268,CUST-10095,2024-10-25,North America,Mid-Market,Cybersecurity Core,24,1925.93,4,1,0
TXN-50269,CUST-10105,2025-09-12,North America,Mid-Market,Cybersecurity Core,24,1438.54,7,8,1
TXN-50270,CUST-11061,2025-09-13,Asia Pacific,Mid-Market,ERP Connect,24,1934.45,6,8,0
TXN-50271,CUST-10485,2025-07-08,North America,Small Business,Cloud Analytics Suite,12,514.95,4,2,0
TXN-50272,CUST-10184,2025-04-07,Asia Pacific,Mid-Market,Cybersecurity Core,12,1841.82,8,3,1
TXN-50273,CUST-10382,2024-01-24,North America,Enterprise,ERP Connect,24,3739.59,2,2,0
TXN-50274,CUST-11081,2025-01-07,North America,Small Business,ERP Connect,12,521.26,9,3,0
TXN-50275,CUST-10012,2024-04-15,Asia Pacific,Mid-Market,Cybersecurity Core,12,1536.16,7,1,0
TXN-50276,CUST-10713,2024-12-01,Asia Pacific,Enterprise,Customer 360,12,2624.3,8,1,0
TXN-50277,CUST-10973,2025-10-21,Latin America,Enterprise,ERP Connect,12,6052.23,5,3,0
TXN-50278,CUST-10423,2025-08-19,Latin America,Mid-Market,Cybersecurity Core,12,1644.44,2,2,1
TXN-50279,CUST-10870,2025-01-09,North America,Mid-Market,ERP Connect,12,2363.26,5,5,0
TXN-50280,CUST-10699,2024-08-12,Latin America,Mid-Market,ERP Connect,12,2106.07,2,5,1
TXN-50281,CUST-10471,2025-09-21,North America,Mid-Market,ERP Connect,24,1636.39,4,8,1
TXN-50282,CUST-10161,2024-04-17,Asia Pacific,Mid-Market,Customer 360,36,2208.82,4,1,1
TXN-50283,CUST-10627,2025-01-11,North America,Small Business,Cloud Analytics Suite,12,467.24,7,4,0
TXN-50284,CUST-11135,2024-05-26,North America,Enterprise,ERP Connect,36,4737.62,7,3,0
TXN-50285,CUST-10310,2025-12-12,North America,Enterprise,Cybersecurity Core,12,5645.12,2,2,0
TXN-50286,CUST-10716,2024-12-01,Europe,Mid-Market,Cloud Analytics Suite,12,2292.53,1,2,1
TXN-50287,CUST-10277,2025-01-17,North America,Mid-Market,Cloud Analytics Suite,12,1671.74,7,3,0
TXN-50288,CUST-10601,2025-05-22,North America,Small Business,Customer 360,12,545.86,5,4,0
TXN-50289,CUST-10569,2025-07-12,Europe,Mid-Market,Cybersecurity Core,36,1998.63,5,3,0
TXN-50290,CUST-10886,2025-04-13,Europe,Small Business,ERP Connect,24,574.03,7,5,1
TXN-50291,CUST-10825,2025-02-03,Europe,Mid-Market,ERP Connect,12,1573.1,4,2,1
TXN-50292,CUST-10757,2025-02-11,North America,Small Business,ERP Connect,36,642.43,9,6,0
TXN-50293,CUST-10172,2024-10-20,Europe,Enterprise,Customer 360,24,4269.66,6,4,0
TXN-50294,CUST-11029,2025-06-03,North America,Enterprise,ERP Connect,24,5402.17,5,1,0
TXN-50295,CUST-10149,2024-07-10,Asia Pacific,Mid-Market,ERP Connect,24,2190.5,10,2,0
TXN-50296,CUST-11106,2024-09-25,Asia Pacific,Mid-Market,Customer 360,24,1381.76,3,3,1
TXN-50297,CUST-10115,2025-09-10,North America,Enterprise,ERP Connect,12,4245.17,8,2,0
TXN-50298,CUST-10977,2025-07-22,North America,Enterprise,Cloud Analytics Suite,12,4890.5,9,3,0
TXN-50299,CUST-10641,2025-11-17,North America,Mid-Market,ERP Connect,12,2041.88,9,2,0
TXN-50300,CUST-11086,2024-04-15,North America,Enterprise,Cloud Analytics Suite,12,4627.61,5,4,0
TXN-50301,CUST-10460,2025-04-13,Europe,Small Business,ERP Connect,36,539.53,6,3,1
TXN-50302,CUST-10470,2025-11-05,Asia Pacific,Enterprise,Cybersecurity Core,12,3598.0,6,5,1
TXN-50303,CUST-10277,2024-09-21,Europe,Mid-Market,Cybersecurity Core,12,1529.12,6,2,1
TXN-50304,CUST-10414,2025-01-11,North America,Mid-Market,Cybersecurity Core,12,2561.16,7,2,0
TXN-50305,CUST-10886,2025-04-12,North America,Mid-Market,ERP Connect,24,1456.77,1,4,1
TXN-50306,CUST-10530,2025-11-27,North America,Small Business,ERP Connect,36,682.04,5,4,1
TXN-50307,CUST-10335,2024-02-16,North America,Mid-Market,Cybersecurity Core,12,1780.04,3,0,0
TXN-50308,CUST-10787,2025-04-07,Europe,Small Business,ERP Connect,24,534.5,7,1,0
TXN-50309,CUST-10279,2025-04-24,North America,Mid-Market,Cloud Analytics Suite,24,1486.71,5,3,1
TXN-50310,CUST-10728,2025-01-13,North America,Small Business,Customer 360,36,494.27,7,2,0
TXN-50311,CUST-11165,2024-11-01,North America,Enterprise,ERP Connect,12,3859.0,8,3,0
TXN-50312,CUST-10784,2024-01-20,Europe,Enterprise,Cybersecurity Core,24,5047.57,2,3,1
TXN-50313,CUST-10939,2024-01-26,North America,Enterprise,ERP Connect,36,6989.38,6,1,0
TXN-50314,CUST-11134,2025-03-22,North America,Mid-Market,Customer 360,24,1514.77,7,3,0
TXN-50315,CUST-11125,2025-10-16,North America,Small Business,Cloud Analytics Suite,12,552.11,5,3,1
TXN-50316,CUST-10626,2025-11-11,Europe,Mid-Market,Customer 360,24,2166.61,10,1,1
TXN-50317,CUST-10805,2024-12-26,Europe,Mid-Market,Cybersecurity Core,12,1967.52,5,6,1
TXN-50318,CUST-10651,2024-07-18,North America,Small Business,Cybersecurity Core,24,538.2,9,4,0
TXN-50319,CUST-10746,2024-04-13,Latin America,Mid-Market,Cybersecurity Core,12,2113.59,2,1,0
TXN-50320,CUST-10078,2025-01-09,Europe,Small Business,Cybersecurity Core,12,514.92,7,2,0
TXN-50321,CUST-10329,2025-01-04,Europe,Mid-Market,Cloud Analytics Suite,12,2503.17,8,1,0
TXN-50322,CUST-10426,2025-09-18,Europe,Enterprise,ERP Connect,24,4691.32,5,2,0
TXN-50323,CUST-11179,2025-06-11,North America,Enterprise,ERP Connect,36,5424.29,5,3,0
TXN-50324,CUST-11089,2025-05-25,Europe,Small Business,Cybersecurity Core,12,671.49,5,5,1
TXN-50325,CUST-10032,2024-02-20,North America,Small Business,Cybersecurity Core,12,477.91,10,2,1
TXN-50326,CUST-10171,2025-08-22,North America,Mid-Market,ERP Connect,12,1931.13,8,2,1
TXN-50327,CUST-11195,2024-06-05,Latin America,Mid-Market,ERP Connect,24,1881.53,6,4,0
TXN-50328,CUST-10726,2024-03-06,Asia Pacific,Mid-Market,ERP Connect,12,1586.7,6,1,1
TXN-50329,CUST-10622,2024-03-16,Asia Pacific,Small Business,ERP Connect,12,628.2,8,2,1
TXN-50330,CUST-10008,2024-09-18,Europe,Small Business,Cloud Analytics Suite,36,673.0,9,3,0
TXN-50331,CUST-10011,2025-12-18,Latin America,Small Business,Cybersecurity Core,24,662.92,4,4,1
TXN-50332,CUST-11115,2025-08-16,Europe,Mid-Market,ERP Connect,12,2142.96,1,1,0
TXN-50333,CUST-10605,2024-07-11,Europe,Enterprise,Customer 360,12,6147.35,8,4,1
TXN-50334,CUST-11170,2025-07-27,Latin America,Enterprise,Cybersecurity Core,36,4430.37,7,2,1
TXN-50335,CUST-10914,2024-12-22,Europe,Enterprise,Cybersecurity Core,12,6082.58,7,2,0
TXN-50336,CUST-10661,2024-07-13,North America,Mid-Market,Customer 360,36,1177.19,3,2,0
TXN-50337,CUST-10490,2025-04-27,North America,Enterprise,Cloud Analytics Suite,12,6194.95,7,3,0
TXN-50338,CUST-10645,2024-12-09,North America,Small Business,Cloud Analytics Suite,24,682.45,6,1,0
TXN-50339,CUST-10057,2024-03-01,North America,Mid-Market,Cloud Analytics Suite,12,2327.95,2,1,1
TXN-50340,CUST-10145,2025-12-08,Asia Pacific,Mid-Market,Customer 360,24,1786.27,1,8,1
TXN-50341,CUST-10344,2024-09-15,Europe,Mid-Market,Cybersecurity Core,12,1817.93,8,4,1
TXN-50342,CUST-10515,2024-09-08,Europe,Mid-Market,Cloud Analytics Suite,12,1488.7,7,5,0
TXN-50343,CUST-10066,2024-12-05,North America,Enterprise,Cloud Analytics Suite,12,3410.94,1,1,1
TXN-50344,CUST-11097,2025-09-13,Latin America,Enterprise,ERP Connect,12,3285.38,10,7,1
TXN-50345,CUST-10870,2024-08-09,Europe,Small Business,ERP Connect,12,550.17,6,3,1
TXN-50346,CUST-10323,2025-03-10,Asia Pacific,Mid-Market,ERP Connect,24,1257.05,2,2,1
TXN-50347,CUST-10172,2025-08-11,Asia Pacific,Small Business,Cybersecurity Core,12,461.16,9,2,1
TXN-50348,CUST-11138,2024-08-24,North America,Enterprise,ERP Connect,36,5573.46,8,4,0
TXN-50349,CUST-10707,2024-01-18,Europe,Mid-Market,Cloud Analytics Suite,12,1347.17,7,3,0
TXN-50350,CUST-10574,2025-02-22,Asia Pacific,Mid-Market,ERP Connect,12,1524.5,7,2,1
TXN-50351,CUST-10717,2025-04-17,North America,Enterprise,ERP Connect,24,2342.25,7,3,0
TXN-50352,CUST-10780,2024-06-14,Latin America,Mid-Market,Customer 360,24,1666.91,6,0,1
TXN-50353,CUST-10391,2025-01-11,North America,Mid-Market,Cloud Analytics Suite,24,1668.56,7,3,0
TXN-50354,CUST-10847,2024-08-09,North America,Small Business,Cloud Analytics Suite,24,499.25,8,1,0
TXN-50355,CUST-10708,2025-07-01,Asia Pacific,Enterprise,ERP Connect,36,5487.99,8,2,1
TXN-50356,CUST-10894,2025-10-24,Europe,Enterprise,Customer 360,12,4614.79,7,3,1
TXN-50357,CUST-11079,2025-04-03,Europe,Enterprise,Cybersecurity Core,12,4299.15,6,4,0
TXN-50358,CUST-10070,2025-03-06,Europe,Small Business,Customer 360,12,640.39,5,4,0
TXN-50359,CUST-11151,2024-09-23,Latin America,Enterprise,Customer 360,12,4721.41,4,1,1
TXN-50360,CUST-10610,2025-07-25,North America,Mid-Market,ERP Connect,36,1052.79,3,2,1
TXN-50361,CUST-11133,2024-05-21,Latin America,Small Business,ERP Connect,12,589.67,2,4,0
TXN-50362,CUST-10491,2024-03-02,Europe,Mid-Market,Cybersecurity Core,24,1740.84,5,2,0
TXN-50363,CUST-11033,2024-01-23,North America,Mid-Market,Customer 360,24,1876.35,7,3,0
TXN-50364,CUST-10534,2025-07-06,North America,Small Business,Customer 360,36,708.19,8,2,0
TXN-50365,CUST-11177,2025-04-06,Asia Pacific,Mid-Market,Cloud Analytics Suite,12,2181.65,9,4,0
TXN-50366,CUST-11126,2024-11-17,Europe,Small Business,Cybersecurity Core,24,483.83,4,2,0
TXN-50367,CUST-10186,2024-10-25,Asia Pacific,Enterprise,Customer 360,24,4220.72,6,2,0
TXN-50368,CUST-10100,2025-08-09,North America,Enterprise,Cloud Analytics Suite,12,4093.25,2,1,0
TXN-50369,CUST-10835,2024-02-10,Latin America,Enterprise,Customer 360,24,3789.6,7,2,1
TXN-50370,CUST-10495,2024-12-05,North America,Mid-Market,Cloud Analytics Suite,12,1533.83,9,3,1
TXN-50371,CUST-10246,2025-03-11,Asia Pacific,Small Business,Cloud Analytics Suite,24,743.03,4,5,1
TXN-50372,CUST-11072,2024-01-25,Asia Pacific,Mid-Market,Customer 360,24,1201.05,6,0,0
TXN-50373,CUST-11141,2024-10-25,Europe,Mid-Market,Cloud Analytics Suite,12,2177.69,7,3,0
TXN-50374,CUST-10300,2025-04-08,North America,Enterprise,Customer 360,24,4421.31,6,4,1
TXN-50375,CUST-10745,2025-06-13,Latin America,Enterprise,ERP Connect,12,4993.49,3,7,0
TXN-50376,CUST-10277,2024-05-11,North America,Small Business,Cybersecurity Core,24,528.36,8,2,0
TXN-50377,CUST-10142,2025-05-25,Europe,Enterprise,ERP Connect,24,2348.73,3,1,0
TXN-50378,CUST-10421,2024-01-03,Asia Pacific,Mid-Market,ERP Connect,12,2123.33,4,1,0
TXN-50379,CUST-10957,2024-09-12,Asia Pacific,Mid-Market,ERP Connect,24,1412.85,3,7,0
TXN-50380,CUST-10840,2025-02-21,Europe,Mid-Market,Customer 360,24,1999.13,4,1,0
TXN-50381,CUST-10853,2025-10-06,Europe,Mid-Market,ERP Connect,36,1602.65,5,4,0
TXN-50382,CUST-11074,2025-09-20,Asia Pacific,Mid-Market,Cybersecurity Core,24,1431.07,5,5,1
TXN-50383,CUST-10543,2024-02-18,Latin America,Mid-Market,ERP Connect,12,1612.62,2,2,1
TXN-50384,CUST-10686,2024-08-25,Europe,Enterprise,ERP Connect,36,5661.19,5,5,0
TXN-50385,CUST-11065,2024-08-18,Europe,Mid-Market,ERP Connect,12,1335.47,4,1,0
TXN-50386,CUST-10056,2024-05-22,Europe,Enterprise,Cybersecurity Core,12,5339.19,7,2,0
TXN-50387,CUST-10971,2024-05-13,North America,Mid-Market,Cybersecurity Core,36,1650.56,5,0,0
TXN-50388,CUST-10844,2024-12-26,North America,Mid-Market,ERP Connect,12,1868.16,7,2,0
TXN-50389,CUST-10956,2025-09-12,North America,Mid-Market,Customer 360,12,1907.01,6,5,0
TXN-50390,CUST-10356,2025-05-01,North America,Enterprise,Cloud Analytics Suite,24,4314.49,8,5,0
TXN-50391,CUST-10070,2025-12-22,Asia Pacific,Small Business,Customer 360,36,691.24,1,2,1
TXN-50392,CUST-10003,2024-04-09,Latin America,Enterprise,Customer 360,36,5590.94,6,3,1
TXN-50393,CUST-10428,2024-08-03,North America,Mid-Market,Customer 360,12,1622.47,5,2,0
TXN-50394,CUST-11193,2024-08-16,Europe,Enterprise,Cybersecurity Core,24,6027.69,6,1,0
TXN-50395,CUST-11074,2024-02-23,Europe,Small Business,Cloud Analytics Suite,24,518.29,7,6,1
TXN-50396,CUST-10816,2025-05-13,North America,Enterprise,Customer 360,36,4973.88,7,2,1
TXN-50397,CUST-10402,2024-02-02,North America,Enterprise,Cybersecurity Core,24,4070.33,7,2,1
TXN-50398,CUST-10324,2025-01-07,North America,Mid-Market,Cloud Analytics Suite,12,1764.4,7,1,1
TXN-50399,CUST-11101,2025-01-13,North America,Enterprise,Cloud Analytics Suite,12,5378.11,1,3,1
TXN-50400,CUST-11015,2025-04-06,Asia Pacific,Mid-Market,Cloud Analytics Suite,36,1823.26,9,3,0
TXN-50401,CUST-10693,2024-08-03,Asia Pacific,Mid-Market,Cloud Analytics Suite,24,1199.82,5,3,0
TXN-50402,CUST-11176,2025-07-22,Europe,Mid-Market,ERP Connect,12,2456.46,5,3,0
TXN-50403,CUST-10702,2025-08-13,Europe,Small Business,Cloud Analytics Suite,12,571.45,4,5,0
TXN-50404,CUST-10203,2024-12-09,Asia Pacific,Enterprise,Customer 360,24,4635.26,10,3,0
TXN-50405,CUST-10270,2024-11-27,North America,Mid-Market,ERP Connect,24,2495.5,5,2,0
TXN-50406,CUST-11119,2024-09-27,Europe,Mid-Market,Cybersecurity Core,24,1881.02,7,5,1
TXN-50407,CUST-10712,2024-07-16,North America,Small Business,ERP Connect,24,545.14,6,4,1
TXN-50408,CUST-10403,2025-02-10,North America,Enterprise,ERP Connect,12,3277.28,6,2,0
TXN-50409,CUST-10462,2024-10-19,Europe,Small Business,Customer 360,12,470.43,1,3,1
TXN-50410,CUST-10417,2024-07-13,Asia Pacific,Enterprise,Cybersecurity Core,12,4854.97,7,1,0
TXN-50411,CUST-11027,2024-03-03,North America,Small Business,Customer 360,12,579.43,6,3,0
TXN-50412,CUST-10323,2025-08-17,North America,Enterprise,Cybersecurity Core,12,4070.29,2,1,0
TXN-50413,CUST-10354,2025-05-20,Europe,Small Business,Cloud Analytics Suite,12,403.68,5,4,0
TXN-50414,CUST-11036,2025-11-07,North America,Mid-Market,Customer 360,24,983.03,6,1,1
TXN-50415,CUST-10116,2025-02-16,Europe,Mid-Market,Cybersecurity Core,12,1467.25,1,3,0
TXN-50416,CUST-10395,2024-04-01,North America,Small Business,ERP Connect,12,711.13,5,3,0
TXN-50417,CUST-10132,2024-01-16,North America,Mid-Market,Cloud Analytics Suite,36,1260.79,6,2,0
TXN-50418,CUST-10821,2024-10-07,Europe,Mid-Market,Cybersecurity Core,24,1450.98,7,3,1
TXN-50419,CUST-10564,2024-07-04,North America,Mid-Market,Customer 360,24,1770.95,8,3,0
TXN-50420,CUST-10893,2024-02-27,North America,Mid-Market,Customer 360,24,1633.34,5,0,1
TXN-50421,CUST-10446,2024-10-05,North America,Mid-Market,ERP Connect,24,1298.78,8,2,1
TXN-50422,CUST-10776,2024-11-16,Europe,Mid-Market,Cloud Analytics Suite,36,1550.05,9,7,1
TXN-50423,CUST-10258,2025-08-01,Asia Pacific,Small Business,Customer 360,36,416.42,6,4,0
TXN-50424,CUST-10628,2024-06-16,Europe,Mid-Market,Customer 360,36,1998.68,1,4,0
TXN-50425,CUST-11107,2025-05-01,North America,Mid-Market,ERP Connect,24,2044.88,8,0,1
TXN-50426,CUST-11096,2025-02-25,North America,Small Business,Cloud Analytics Suite,12,689.65,7,3,1
TXN-50427,CUST-11096,2025-07-02,Asia Pacific,Small Business,Cybersecurity Core,24,767.83,5,3,1
TXN-50428,CUST-10203,2024-03-14,Europe,Mid-Market,Customer 360,12,1297.98,9,0,0
TXN-50429,CUST-10822,2025-12-04,North America,Enterprise,Customer 360,12,5448.5,6,0,0
TXN-50430,CUST-10015,2025-02-23,Asia Pacific,Mid-Market,ERP Connect,12,2108.41,8,4,1
TXN-50431,CUST-10966,2024-04-13,North America,Small Business,ERP Connect,36,801.29,4,3,0
TXN-50432,CUST-11024,2025-04-04,Europe,Enterprise,Cybersecurity Core,12,5722.72,3,2,1
TXN-50433,CUST-10691,2024-06-26,Asia Pacific,Mid-Market,Cloud Analytics Suite,12,1672.5,4,1,1
TXN-50434,CUST-10784,2025-03-09,Asia Pacific,Mid-Market,Cloud Analytics Suite,12,1421.44,1,3,0
TXN-50435,CUST-10210,2024-01-01,Asia Pacific,Small Business,Customer 360,24,536.92,6,5,0
TXN-50436,CUST-10099,2025-02-25,Asia Pacific,Mid-Market,Cloud Analytics Suite,24,1454.77,7,0,0
TXN-50437,CUST-11195,2024-04-26,Asia Pacific,Small Business,ERP Connect,12,704.75,7,1,0
TXN-50438,CUST-10111,2024-02-12,Latin America,Enterprise,Customer 360,12,3499.35,2,4,0
TXN-50439,CUST-11052,2025-06-09,Asia Pacific,Mid-Market,Cybersecurity Core,12,2072.04,5,4,1
TXN-50440,CUST-10171,2024-03-26,North America,Mid-Market,Cybersecurity Core,12,1739.5,2,5,0
TXN-50441,CUST-10312,2025-12-22,Asia Pacific,Mid-Market,ERP Connect,12,1103.65,8,4,0
TXN-50442,CUST-10490,2024-08-26,Asia Pacific,Mid-Market,Customer 360,36,2138.28,5,0,0
TXN-50443,CUST-10026,2024-10-12,Europe,Mid-Market,Cybersecurity Core,24,2247.45,7,2,0
TXN-50444,CUST-11095,2024-10-16,North America,Mid-Market,Cloud Analytics Suite,24,2341.97,1,1,0
TXN-50445,CUST-10550,2024-10-06,Europe,Mid-Market,Cloud Analytics Suite,24,2021.46,9,5,0
TXN-50446,CUST-10149,2024-09-15,Europe,Mid-Market,Customer 360,24,1413.01,5,2,0
TXN-50447,CUST-11075,2024-01-19,Europe,Small Business,ERP Connect,36,614.95,3,1,0
TXN-50448,CUST-10322,2024-08-03,Europe,Mid-Market,Customer 360,24,2096.2,8,3,0
TXN-50449,CUST-10355,2025-03-02,Latin America,Small Business,Cloud Analytics Suite,12,484.48,5,2,0
TXN-50450,CUST-10833,2024-05-27,Europe,Small Business,Cybersecurity Core,36,753.01,1,3,1
TXN-50451,CUST-10378,2025-06-23,Europe,Small Business,Customer 360,12,694.9,7,3,1
TXN-50452,CUST-11181,2024-11-23,North America,Small Business,Cloud Analytics Suite,12,615.17,7,1,0
TXN-50453,CUST-11153,2024-04-06,Asia Pacific,Enterprise,Cybersecurity Core,24,3440.15,8,0,0
TXN-50454,CUST-10659,2025-05-02,Europe,Mid-Market,Customer 360,12,2153.76,6,3,0
TXN-50455,CUST-10696,2025-07-25,Asia Pacific,Small Business,Cloud Analytics Suite,36,534.78,4,5,1
TXN-50456,CUST-10941,2025-09-10,Latin America,Small Business,Customer 360,36,647.01,3,3,0
TXN-50457,CUST-10977,2024-01-01,North America,Small Business,Cybersecurity Core,12,520.7,5,2,0
TXN-50458,CUST-11176,2024-06-17,North America,Mid-Market,ERP Connect,36,964.69,8,5,1
TXN-50459,CUST-10730,2024-01-16,Latin America,Mid-Market,Cybersecurity Core,12,2081.75,3,3,1
TXN-50460,CUST-11030,2024-02-09,North America,Mid-Market,Customer 360,12,2172.72,5,2,1
TXN-50461,CUST-10436,2024-08-27,North America,Mid-Market,Cybersecurity Core,12,1364.26,7,6,0
TXN-50462,CUST-10990,2024-05-03,North America,Mid-Market,Cybersecurity Core,12,2044.88,6,4,0
TXN-50463,CUST-10432,2025-04-04,Asia Pacific,Mid-Market,ERP Connect,12,1728.41,7,3,1
TXN-50464,CUST-10213,2025-03-09,Latin America,Mid-Market,Cybersecurity Core,24,1937.81,7,2,1
TXN-50465,CUST-10394,2025-02-23,Europe,Mid-Market,Cloud Analytics Suite,24,1791.79,6,5,0
TXN-50466,CUST-11164,2025-07-17,Asia Pacific,Enterprise,Customer 360,12,4019.18,8,3,1
TXN-50467,CUST-10646,2024-08-24,North America,Mid-Market,Cybersecurity Core,24,1854.33,8,1,1
TXN-50468,CUST-11070,2025-11-18,North America,Mid-Market,Customer 360,12,1647.1,2,4,0
TXN-50469,CUST-10465,2024-10-25,Asia Pacific,Mid-Market,Cybersecurity Core,12,1979.99,6,3,1
TXN-50470,CUST-10737,2025-03-16,North America,Mid-Market,ERP Connect,12,1896.42,3,6,1
TXN-50471,CUST-10379,2024-10-25,Europe,Small Business,ERP Connect,24,501.18,4,3,1
TXN-50472,CUST-10792,2025-02-12,Europe,Enterprise,Customer 360,12,4263.65,1,6,1
TXN-50473,CUST-10762,2025-11-01,North America,Mid-Market,Cybersecurity Core,24,1473.69,7,7,0
TXN-50474,CUST-10234,2024-03-23,North America,Mid-Market,Customer 360,36,1972.6,6,3,0
TXN-50475,CUST-10941,2025-12-17,Asia Pacific,Mid-Market,ERP Connect,24,1774.89,1,3,1
TXN-50476,CUST-11184,2024-09-13,Europe,Mid-Market,Customer 360,12,1408.63,7,1,0
TXN-50477,CUST-10064,2024-06-04,North America,Mid-Market,Customer 360,12,1597.85,9,2,1
TXN-50478,CUST-10052,2025-07-22,North America,Small Business,Customer 360,12,641.91,7,2,0
TXN-50479,CUST-10842,2025-10-08,Europe,Mid-Market,Customer 360,12,1882.42,6,0,0
TXN-50480,CUST-10456,2024-09-23,Europe,Small Business,ERP Connect,12,860.75,4,3,0
TXN-50481,CUST-10858,2024-07-06,Europe,Small Business,Cloud Analytics Suite,24,683.81,9,3,1
TXN-50482,CUST-10061,2025-07-10,Asia Pacific,Mid-Market,Cybersecurity Core,12,2270.62,7,2,0
TXN-50483,CUST-10880,2025-12-12,Europe,Small Business,Cybersecurity Core,36,702.67,2,3,0
TXN-50484,CUST-10502,2025-06-25,North America,Enterprise,Cybersecurity Core,36,5165.52,8,2,0
TXN-50485,CUST-10209,2025-06-14,North America,Small Business,Cybersecurity Core,24,703.7,7,6,1
TXN-50486,CUST-10787,2025-07-14,North America,Mid-Market,Cybersecurity Core,36,1401.52,5,1,1
TXN-50487,CUST-10823,2024-07-10,North America,Mid-Market,ERP Connect,12,2506.61,7,8,0
TXN-50488,CUST-10266,2025-02-20,Europe,Small Business,Cybersecurity Core,24,678.8,6,5,1
TXN-50489,CUST-10943,2024-07-10,Asia Pacific,Enterprise,Cloud Analytics Suite,24,5729.28,5,3,1
TXN-50490,CUST-10604,2025-07-11,North America,Enterprise,Cybersecurity Core,24,4581.29,5,4,0
TXN-50491,CUST-10988,2024-02-09,North America,Small Business,Cybersecurity Core,12,568.25,6,8,1
TXN-50492,CUST-10714,2024-01-19,Latin America,Enterprise,ERP Connect,36,4499.14,2,5,0
TXN-50493,CUST-10529,2025-11-17,Asia Pacific,Small Business,Cloud Analytics Suite,24,732.89,7,0,0
TXN-50494,CUST-10604,2025-01-14,North America,Small Business,Cloud Analytics Suite,12,637.19,3,4,0
TXN-50495,CUST-11079,2024-11-13,Asia Pacific,Enterprise,Customer 360,24,3353.77,2,6,1
TXN-50496,CUST-10729,2024-11-17,North America,Mid-Market,Cybersecurity Core,12,2170.6,7,1,1
TXN-50497,CUST-10807,2024-05-06,Europe,Mid-Market,Customer 360,12,1678.72,6,5,1
TXN-50498,CUST-10320,2025-07-07,North America,Small Business,Customer 360,24,438.77,5,6,1
TXN-50499,CUST-11164,2025-03-24,Europe,Mid-Market,Customer 360,12,1675.01,7,3,0
TXN-50500,CUST-10830,2025-11-26,Europe,Mid-Market,Customer 360,36,2094.97,2,2,1
TXN-50501,CUST-10838,2025-02-01,North America,Enterprise,ERP Connect,24,4881.5,5,4,0
TXN-50502,CUST-10864,2025-06-07,Europe,Small Business,ERP Connect,12,439.7,7,4,0
TXN-50503,CUST-10041,2025-03-01,North America,Mid-Market,Customer 360,24,2060.69,8,2,0
TXN-50504,CUST-10055,2025-02-12,Europe,Mid-Market,Cloud Analytics Suite,24,1552.7,5,6,1
TXN-50505,CUST-10873,2025-08-01,Asia Pacific,Mid-Market,ERP Connect,24,2301.36,4,5,0
